id,accommodates,bathrooms,bedrooms,cleaning_fee,security_deposit,extra_people,guests_included,minimum_nights,host_is_superhost,Laptop_friendly_workspace,Family_kid_friendly,Host_greets_you,Smoking_is_allowed,distance_to_midcenter,size,host_has_profile_pic_0,host_has_profile_pic_1,instant_bookable_f,instant_bookable_t,is_business_travel_ready_f,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60
13800898,4,1.0,1.0,30.0,0.0,10.0,4,3,0,False,False,False,False,3.582631212289224,22.0,0,1,1,0,1,0,0,1,0,0
13804335,2,1.5,0.0,100.0,1000.0,0.0,1,30,0,False,False,False,False,2.564626306224355,22.0,0,1,1,0,1,0,0,1,0,0
13806385,3,1.0,1.0,10.0,100.0,20.0,2,3,0,False,False,False,False,4.0271031554700905,22.0,0,1,1,0,1,0,1,0,0,0
13806748,2,1.0,1.0,30.0,100.0,0.0,1,7,0,False,False,False,False,4.261428156056957,65.0,0,1,1,0,1,0,0,1,0,0
13806773,1,1.0,1.0,15.0,0.0,0.0,1,5,1,False,False,True,False,8.938410526000307,10.0,0,1,1,0,1,0,1,0,0,0
13808241,4,1.0,2.0,50.0,0.0,10.0,2,90,0,False,False,False,False,3.6473161153424942,22.0,0,1,1,0,1,0,0,1,0,0
13812048,5,1.5,2.0,50.0,0.0,15.0,4,5,0,False,False,False,False,3.9558594307769086,22.0,0,1,1,0,1,0,1,0,0,0
13812160,2,1.0,1.0,20.0,150.0,10.0,1,5,0,False,False,False,False,3.104173075555825,22.0,0,1,1,0,1,0,0,1,0,0
13812209,6,1.0,1.0,0.0,0.0,15.0,2,4,0,False,False,False,False,4.762804537400232,60.0,0,1,0,1,1,0,1,0,0,0
13812886,3,1.5,1.0,5.0,0.0,10.0,1,2,0,False,False,False,True,5.211760643112545,22.0,0,1,1,0,1,1,0,0,0,0
13820504,2,1.0,1.0,8.0,0.0,5.0,1,5,0,False,False,True,True,4.64809294476359,22.0,0,1,1,0,1,1,0,0,0,0
13821585,4,2.0,2.0,50.0,200.0,0.0,1,3,0,False,False,True,False,3.630539681543733,160.0,0,1,1,0,1,1,0,0,0,0
13823292,2,2.0,1.0,0.0,0.0,5.0,1,3,1,False,False,False,False,6.162736268404485,120.0,0,1,1,0,1,1,0,0,0,0
13825116,2,2.0,1.0,10.0,0.0,10.0,1,3,0,False,False,False,True,6.403737818047634,22.0,0,1,0,1,1,0,0,1,0,0
13826213,1,1.0,1.0,40.0,300.0,0.0,1,7,0,False,False,False,False,1.8828055252339737,10.0,0,1,1,0,1,0,1,0,0,0
13827278,5,1.0,3.0,40.0,0.0,0.0,1,5,0,False,False,False,False,12.596767805894855,10.0,0,1,1,0,1,1,0,0,0,0
13834858,4,2.0,2.0,80.0,300.0,20.0,4,5,0,False,False,False,False,2.3768019471019137,22.0,0,1,1,0,1,0,0,1,0,0
13835581,2,1.5,1.0,30.0,350.0,20.0,1,3,0,False,False,True,False,7.139644556024498,15.0,0,1,1,0,1,0,0,1,0,0
13838372,4,1.0,1.0,15.0,0.0,0.0,1,2,1,False,False,False,False,3.585696400350852,10.0,0,1,0,1,1,0,1,0,0,0
13838662,3,1.0,1.0,30.0,0.0,10.0,2,3,0,False,False,True,False,1.098219232936798,22.0,0,1,1,0,1,0,0,1,0,0
13840441,1,1.0,1.0,50.0,420.0,22.0,1,77,1,False,False,False,True,3.203538013726897,22.0,0,1,1,0,1,0,0,1,0,0
13842264,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,4.813189502215305,22.0,0,1,1,0,1,0,1,0,0,0
13843229,4,1.0,2.0,25.0,200.0,15.0,2,2,0,False,False,False,False,4.718889534852125,22.0,0,1,1,0,1,0,1,0,0,0
13845137,4,1.0,2.0,0.0,100.0,0.0,1,7,0,False,False,False,False,5.40431019442388,20.0,0,1,1,0,1,1,0,0,0,0
13846653,2,1.0,1.0,5.0,0.0,10.0,2,2,0,False,False,False,True,10.49383003316209,35.0,0,1,1,0,1,0,1,0,0,0
13849599,2,1.0,1.0,0.0,150.0,0.0,1,4,0,False,False,True,False,3.648388034485938,15.0,0,1,0,1,1,1,0,0,0,0
13851017,2,1.0,1.0,20.0,86.0,15.0,1,3,0,False,False,False,True,7.048715627064106,15.0,0,1,0,1,1,1,0,0,0,0
13851040,4,1.0,2.0,30.0,0.0,0.0,1,5,0,False,False,False,False,2.4608114777009513,22.0,0,1,1,0,1,0,0,1,0,0
13852123,5,1.0,3.0,35.0,200.0,15.0,3,1,0,False,False,False,False,7.772101527573469,74.0,0,1,1,0,1,0,1,0,0,0
13852408,2,1.0,1.0,49.0,500.0,0.0,1,60,0,False,False,False,False,3.7607294703050833,22.0,0,1,1,0,1,1,0,0,0,0
13852687,3,1.0,1.0,10.0,100.0,18.0,1,3,0,False,False,False,True,7.431088351582977,60.0,0,1,1,0,1,1,0,0,0,0
13856415,1,1.0,4.0,50.0,200.0,25.0,1,3,0,False,False,True,False,2.929701025939048,10.0,0,1,1,0,1,1,0,0,0,0
13857894,5,1.0,1.0,35.0,100.0,12.0,2,3,0,False,False,False,True,3.488335958241951,22.0,0,1,1,0,1,0,0,1,0,0
13861279,2,2.0,1.0,0.0,100.0,0.0,1,1,0,False,False,False,True,3.521614450506425,15.0,0,1,1,0,1,0,1,0,0,0
13861574,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,False,18.643784475551872,30.0,0,1,0,1,1,1,0,0,0,0
13861835,2,1.0,1.0,10.0,0.0,20.0,1,1,0,False,False,False,False,7.281643372984444,30.0,0,1,0,1,1,0,1,0,0,0
13868134,11,3.0,5.0,60.0,300.0,25.0,8,3,1,False,False,True,False,4.001586172341521,145.0,0,1,1,0,1,0,0,1,0,0
13868682,2,1.0,1.0,10.0,100.0,0.0,1,1,0,False,False,False,False,1.8979390072018048,22.0,0,1,1,0,1,0,1,0,0,0
13869282,4,1.0,1.0,10.0,150.0,0.0,1,1,0,False,False,False,False,4.127374771891447,22.0,0,1,1,0,1,1,0,0,0,0
13869290,5,1.0,3.0,15.0,200.0,25.0,2,3,0,False,False,True,False,4.2175163325789695,22.0,0,1,1,0,1,1,0,0,0,0
13869872,2,1.0,1.0,8.0,0.0,0.0,1,1,0,False,False,False,False,3.2304544793420202,22.0,0,1,0,1,1,1,0,0,0,0
13870364,2,1.0,0.0,0.0,200.0,0.0,1,7,0,False,False,False,True,4.038942235866118,22.0,0,1,1,0,1,0,1,0,0,0
13870457,4,1.0,2.0,40.0,400.0,10.0,1,2,0,False,False,True,False,1.6842312405766962,50.0,0,1,1,0,1,0,1,0,0,0
13870625,4,1.0,1.0,30.0,0.0,10.0,2,3,0,False,False,False,False,5.673727387976693,22.0,0,1,1,0,1,0,1,0,0,0
13870932,1,1.0,1.0,10.0,0.0,10.0,1,7,0,False,False,False,False,4.201753331060654,22.0,0,1,1,0,1,1,0,0,0,0
13871073,2,1.0,1.0,10.0,100.0,0.0,1,1,0,False,False,False,False,3.4480860580512087,22.0,0,1,1,0,1,1,0,0,0,0
13872278,4,1.0,2.0,30.0,0.0,0.0,4,3,1,False,False,True,False,9.400700774490844,56.0,0,1,1,0,1,0,0,1,0,0
13872900,2,1.0,1.0,50.0,500.0,10.0,2,3,0,False,False,True,False,2.0931436115847406,22.0,0,1,1,0,1,0,0,1,0,0
13873710,2,1.0,1.0,20.0,100.0,0.0,1,3,0,False,False,False,False,2.8892993912682368,22.0,0,1,1,0,1,1,0,0,0,0
13876169,4,1.5,2.0,20.0,100.0,0.0,1,2,0,False,False,False,False,4.490911425944346,15.0,0,1,1,0,1,1,0,0,0,0
13876181,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,7.337827381526528,22.0,0,1,1,0,1,0,0,1,0,0
13877081,2,1.0,2.0,30.0,250.0,0.0,1,2,0,False,False,False,False,2.8417927257486224,75.0,0,1,1,0,1,0,0,1,0,0
13877480,3,1.0,1.0,0.0,0.0,5.0,1,2,0,False,False,True,True,3.397063446714428,10.0,0,1,0,1,1,0,1,0,0,0
13877487,6,3.5,3.0,150.0,1500.0,0.0,1,5,0,False,False,False,False,10.183390367162222,22.0,0,1,1,0,1,0,0,1,0,0
13877775,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,4.15840636654649,15.0,0,1,0,1,1,1,0,0,0,0
13878558,2,1.0,1.0,10.0,250.0,15.0,1,4,0,False,False,False,True,4.010095327419741,10.0,0,1,0,1,1,1,0,0,0,0
13879500,2,1.0,1.0,0.0,0.0,10.0,2,2,0,False,False,True,True,5.39982925119469,22.0,0,1,1,0,1,0,0,1,0,0
13879992,2,1.0,1.0,30.0,300.0,20.0,1,5,0,False,False,False,False,4.268976922264553,10.0,0,1,1,0,1,0,0,1,0,0
13880858,2,1.0,1.0,10.0,100.0,0.0,1,3,0,False,False,False,False,3.3882484284208565,20.0,0,1,1,0,1,0,1,0,0,0
13880894,2,1.0,1.0,20.0,0.0,10.0,1,3,0,False,False,False,False,6.062913054807078,18.0,0,1,1,0,1,1,0,0,0,0
13881216,1,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,4.13356810662638,22.0,0,1,1,0,1,0,1,0,0,0
13886533,2,1.5,1.0,5.0,0.0,0.0,1,3,0,False,False,False,True,3.724187444620936,110.0,0,1,1,0,1,1,0,0,0,0
13886885,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,True,False,3.8860455757393186,22.0,0,1,1,0,1,0,0,1,0,0
13887432,1,1.0,1.0,30.0,0.0,0.0,1,1,0,False,False,False,False,3.9602031440575054,22.0,0,1,0,1,1,1,0,0,0,0
13887925,4,1.0,1.0,10.0,200.0,5.0,2,2,0,False,False,False,False,5.018507879301834,22.0,0,1,0,1,1,0,0,1,0,0
13888096,2,1.0,1.0,5.0,0.0,0.0,1,3,0,False,False,True,False,4.678897544489935,22.0,0,1,1,0,1,0,1,0,0,0
13888679,2,2.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,5.267704848810157,22.0,0,1,0,1,1,1,0,0,0,0
13889489,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,7.147519479706515,22.0,0,1,1,0,1,1,0,0,0,0
13891413,2,1.0,1.0,15.0,100.0,0.0,1,2,0,False,False,False,False,3.5073801679153713,22.0,0,1,0,1,1,1,0,0,0,0
13891541,2,1.0,1.0,10.0,86.0,0.0,1,3,0,False,False,False,True,4.05544949420467,15.0,0,1,1,0,1,1,0,0,0,0
13893621,4,1.0,1.0,35.0,100.0,20.0,2,2,0,False,False,False,False,4.259985742134232,40.0,0,1,0,1,1,0,1,0,0,0
13896457,2,1.0,1.0,32.0,200.0,0.0,1,1,0,False,False,False,False,7.532612809900757,22.0,0,1,0,1,1,0,0,1,0,0
13897245,3,1.0,1.0,10.0,0.0,10.0,1,2,0,False,False,False,True,6.439023761500136,16.0,0,1,1,0,1,0,0,1,0,0
13897718,2,1.0,0.0,50.0,500.0,10.0,1,7,0,False,False,False,False,6.096377093234784,22.0,0,1,1,0,1,0,0,1,0,0
13902122,1,1.0,1.0,0.0,0.0,0.0,1,2,1,False,False,False,False,4.990941212194632,12.0,0,1,1,0,1,0,1,0,0,0
13906234,1,1.0,1.0,0.0,0.0,15.0,1,2,0,False,False,False,False,3.756041754615443,22.0,0,1,1,0,1,0,1,0,0,0
13907005,5,2.0,3.0,30.0,100.0,0.0,1,7,0,False,False,False,False,4.212630062151371,22.0,0,1,1,0,1,1,0,0,0,0
13907601,2,1.0,1.0,18.0,0.0,14.0,1,3,1,False,False,True,False,4.23189026127219,10.0,0,1,1,0,1,0,1,0,0,0
13907817,2,1.0,1.0,10.0,0.0,20.0,1,2,0,False,False,False,False,4.5910440775988075,15.0,0,1,1,0,1,1,0,0,0,0
13909255,2,1.0,1.0,30.0,500.0,0.0,1,2,0,False,False,False,False,5.263170379176522,22.0,0,1,1,0,1,1,0,0,0,0
13910233,2,1.0,0.0,0.0,0.0,0.0,1,2,0,False,False,True,False,3.8962905846976144,50.0,0,1,1,0,1,0,0,1,0,0
13911706,2,1.0,1.0,20.0,120.0,15.0,1,2,0,False,False,False,False,3.237425617797363,25.0,0,1,1,0,1,0,1,0,0,0
13917881,2,1.0,1.0,50.0,100.0,0.0,1,4,0,False,False,True,False,7.1289376846262495,22.0,0,1,1,0,1,1,0,0,0,0
13918093,2,1.0,1.0,10.0,0.0,0.0,1,3,1,False,False,True,True,4.9670015992113505,22.0,0,1,1,0,1,0,1,0,0,0
13918467,1,1.5,1.0,50.0,350.0,0.0,1,140,0,False,False,False,True,5.853096474616153,22.0,0,1,1,0,1,1,0,0,0,0
13920566,4,2.0,2.0,30.0,300.0,0.0,1,3,0,False,False,False,False,7.128147338908652,20.0,0,1,1,0,1,0,1,0,0,0
13920808,2,1.0,1.0,20.0,0.0,0.0,1,4,0,False,False,False,True,3.856304511049958,10.0,0,1,1,0,1,0,0,1,0,0
13920841,4,1.0,1.0,30.0,0.0,15.0,2,3,0,False,False,False,False,8.463340648134897,22.0,0,1,1,0,1,0,1,0,0,0
13923912,2,1.0,1.0,15.0,0.0,15.0,1,2,1,False,False,True,False,6.735585309738652,20.0,0,1,1,0,1,0,0,1,0,0
13924948,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,2.7963150743050758,15.0,0,1,1,0,1,0,1,0,0,0
13926199,9,1.0,2.0,20.0,100.0,20.0,3,2,0,False,False,False,False,11.274155051541209,90.0,0,1,0,1,1,0,1,0,0,0
13926919,2,1.0,1.0,25.0,300.0,8.0,1,1,0,False,False,True,False,3.7399337733979707,25.0,0,1,1,0,1,0,0,1,0,0
13927311,3,1.0,1.0,15.0,0.0,10.0,1,1,0,False,False,False,False,2.0422695092681806,22.0,0,1,1,0,1,0,0,1,0,0
13930669,4,1.0,2.0,20.0,200.0,0.0,1,2,0,False,False,False,False,1.7033210868872128,22.0,0,1,0,1,1,0,0,1,0,0
13931031,4,1.0,2.0,20.0,0.0,0.0,1,2,0,False,False,False,False,1.7670147924609678,22.0,0,1,0,1,1,0,0,1,0,0
13931087,2,1.0,1.0,0.0,150.0,10.0,1,2,1,False,False,False,False,6.153784199064035,15.0,0,1,1,0,1,0,1,0,0,0
13933384,7,1.0,1.0,60.0,500.0,20.0,2,3,0,False,False,False,False,1.4673477745408525,110.0,0,1,1,0,1,0,0,1,0,0
13934195,4,2.0,2.0,90.0,300.0,0.0,1,7,0,False,False,False,False,2.2186786351838905,22.0,0,1,1,0,1,1,0,0,0,0
13937976,3,1.0,1.0,15.0,0.0,0.0,1,2,0,False,False,False,False,4.709209594048784,20.0,0,1,1,0,1,0,1,0,0,0
13938392,3,1.0,1.0,15.0,0.0,9.0,1,2,0,False,False,False,True,3.255165360758659,22.0,0,1,1,0,1,0,1,0,0,0
13938779,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,3.0489914994155995,17.0,0,1,1,0,1,1,0,0,0,0
13939282,3,1.0,1.0,20.0,100.0,27.0,1,2,0,False,False,False,False,4.437275643249725,22.0,0,1,1,0,1,0,1,0,0,0
13940239,3,1.0,2.0,0.0,0.0,0.0,1,5,0,False,False,False,False,4.495034232724109,22.0,0,1,1,0,1,0,0,1,0,0
13940806,2,1.0,1.0,0.0,100.0,8.0,1,5,0,False,False,False,False,2.372824467427531,20.0,0,1,1,0,1,0,1,0,0,0
13944550,4,1.0,1.0,50.0,150.0,0.0,1,3,0,False,False,True,False,4.055161481030151,22.0,0,1,1,0,1,0,1,0,0,0
13946722,2,1.0,1.0,0.0,250.0,10.0,1,2,0,False,False,False,True,6.246266824778136,22.0,0,1,1,0,1,1,0,0,0,0
13947556,2,1.0,1.0,10.0,0.0,5.0,1,2,0,False,False,False,False,2.1722444716024194,27.0,0,1,1,0,1,1,0,0,0,0
13948004,3,1.0,1.0,110.0,500.0,20.0,2,40,0,False,False,True,False,4.192339761419816,50.0,0,1,0,1,1,0,1,0,0,0
13949401,3,1.0,1.0,0.0,0.0,15.0,1,2,0,False,False,False,False,5.035270113765028,20.0,0,1,1,0,1,0,1,0,0,0
13950914,4,1.0,2.0,15.0,0.0,15.0,2,2,0,False,False,False,False,3.513722914262742,22.0,0,1,1,0,1,0,1,0,0,0
13951102,2,1.0,1.0,10.0,100.0,10.0,1,1,0,False,False,False,False,3.0808619773761654,22.0,0,1,1,0,1,1,0,0,0,0
13951597,1,1.0,1.0,20.0,505.0,0.0,1,1,0,False,False,False,True,3.936230921202682,15.0,0,1,1,0,1,1,0,0,0,0
13952911,2,1.0,1.0,20.0,200.0,10.0,1,1,0,False,False,False,False,2.8026846861122863,15.0,0,1,1,0,1,0,1,0,0,0
13953844,3,1.0,2.0,0.0,200.0,0.0,1,3,1,False,False,False,False,5.0634771682599,74.0,0,1,0,1,1,0,0,1,0,0
13954376,4,1.0,1.0,10.0,100.0,0.0,1,18,0,False,False,False,True,5.572143755763133,500.0,0,1,1,0,1,0,1,0,0,0
13955279,2,1.0,1.0,0.0,0.0,5.0,1,2,0,False,False,False,False,2.318430343087349,15.0,0,1,1,0,1,0,1,0,0,0
13956428,4,1.0,1.0,0.0,0.0,10.0,2,1,0,False,False,False,False,5.656900151576764,22.0,0,1,1,0,1,1,0,0,0,0
13956704,4,1.0,2.0,25.0,250.0,15.0,2,2,0,False,False,False,False,6.243770592300973,22.0,0,1,0,1,1,0,0,1,0,0
13957515,2,1.0,1.0,5.0,400.0,25.0,1,23,0,False,False,False,True,3.8643297168307122,22.0,0,1,1,0,1,0,1,0,0,0
13958168,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,8.59282437859964,22.0,0,1,0,1,1,0,0,1,0,0
13958753,2,1.0,1.0,5.0,0.0,0.0,1,2,0,False,False,False,False,6.416944960563324,22.0,0,1,1,0,1,1,0,0,0,0
13962510,2,1.0,1.0,0.0,0.0,0.0,1,4,0,False,False,False,False,5.9626010099752556,10.0,0,1,1,0,1,0,0,1,0,0
13964202,2,1.0,1.0,15.0,0.0,10.0,1,4,0,False,False,False,False,0.9972785358667532,22.0,0,1,1,0,1,0,0,1,0,0
13964324,2,1.0,1.0,15.0,0.0,10.0,1,2,0,False,False,False,False,5.959860335193955,22.0,0,1,1,0,1,1,0,0,0,0
13964786,2,1.0,1.0,15.0,100.0,10.0,1,6,1,False,False,False,True,4.487986444275901,60.0,0,1,1,0,1,0,0,1,0,0
13967005,2,1.0,1.0,15.0,100.0,0.0,1,2,0,False,False,False,False,3.8478070055334848,80.0,0,1,1,0,1,1,0,0,0,0
13967149,2,1.0,1.0,25.0,200.0,25.0,2,2,0,False,False,True,False,4.270471765079961,22.0,0,1,1,0,1,0,0,1,0,0
13967235,2,1.0,0.0,0.0,500.0,0.0,1,30,0,False,False,False,False,5.797155615096267,50.0,0,1,1,0,1,0,0,1,0,0
13967913,3,1.5,1.0,13.0,0.0,13.0,1,1,0,False,False,False,False,4.663686853151692,40.0,0,1,1,0,1,0,1,0,0,0
13968528,2,1.0,1.0,0.0,0.0,10.0,1,2,0,False,False,False,True,4.669828823851354,15.0,0,1,1,0,1,0,1,0,0,0
13968808,2,1.0,1.0,0.0,0.0,0.0,1,5,0,False,False,False,False,4.946438817943498,22.0,0,1,1,0,1,0,0,1,0,0
13970007,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,True,True,6.258142778176185,30.0,0,1,1,0,1,0,0,1,0,0
13971796,2,1.0,1.0,45.0,0.0,0.0,1,10,0,False,False,False,False,2.7243138368040487,22.0,1,0,0,1,1,1,0,0,0,0
13973179,1,1.5,1.0,18.0,300.0,0.0,1,1,1,False,False,True,False,4.860660929393183,22.0,0,1,1,0,1,0,0,1,0,0
13973651,4,1.0,2.0,60.0,650.0,0.0,4,4,0,False,False,False,False,2.877404639810901,22.0,0,1,1,0,1,0,1,0,0,0
13974134,2,1.0,1.0,10.0,100.0,25.0,1,2,0,False,False,False,True,2.4721706492568236,20.0,0,1,1,0,1,1,0,0,0,0
13975116,5,1.0,2.0,30.0,150.0,0.0,1,6,0,False,False,False,False,4.24005959882049,80.0,0,1,1,0,1,0,0,1,0,0
13978492,1,1.0,1.0,0.0,0.0,10.0,1,4,0,False,False,False,True,2.789050345282379,15.0,0,1,1,0,1,1,0,0,0,0
13984287,3,1.0,3.0,45.0,300.0,0.0,1,5,0,False,False,False,False,2.7559588077842445,22.0,0,1,0,1,1,1,0,0,0,0
13985642,6,2.0,4.0,50.0,350.0,0.0,1,2,0,False,False,False,False,3.3886413099878756,170.0,0,1,1,0,1,0,0,1,0,0
13986182,2,1.0,0.0,35.0,1000.0,0.0,1,90,0,False,False,True,False,7.315991039803415,50.0,0,1,0,1,1,0,1,0,0,0
13987234,3,1.0,2.0,10.0,0.0,0.0,1,1,0,False,False,False,False,8.091467132570813,22.0,0,1,1,0,1,1,0,0,0,0
13990153,5,1.0,2.0,35.0,0.0,10.0,2,5,0,False,False,True,False,0.8407293629946846,22.0,0,1,1,0,1,0,0,1,0,0
13991530,4,1.0,2.0,40.0,200.0,30.0,2,3,0,False,False,False,False,3.8717515009431853,22.0,0,1,1,0,1,1,0,0,0,0
13991751,2,1.0,1.0,0.0,0.0,0.0,1,60,0,False,False,False,True,4.994548944682046,22.0,0,1,1,0,1,1,0,0,0,0
13991862,4,1.0,1.0,55.0,450.0,25.0,1,21,0,False,False,False,False,9.900922724801928,22.0,0,1,0,1,1,0,0,1,0,0
13992102,2,2.0,1.0,50.0,500.0,0.0,1,3,0,False,False,False,False,2.0790458789281363,20.0,0,1,1,0,1,0,0,1,0,0
13992239,1,1.0,1.0,80.0,100.0,0.0,1,19,0,False,False,False,False,4.006480562651705,15.0,0,1,1,0,1,1,0,0,0,0
13993559,2,1.0,1.0,30.0,500.0,0.0,1,3,1,False,False,False,False,1.5534431980634158,50.0,0,1,1,0,1,0,1,0,0,0
13999478,2,1.0,1.0,15.0,150.0,5.0,1,2,0,False,False,False,False,3.616450728560778,22.0,0,1,0,1,1,0,0,1,0,0
14002649,3,2.0,2.0,30.0,200.0,0.0,1,5,0,False,False,True,False,4.338790202854837,22.0,0,1,1,0,1,1,0,0,0,0
14002805,1,1.0,1.0,7.0,0.0,0.0,1,15,0,False,False,False,False,5.592537437780035,82.0,0,1,1,0,1,1,0,0,0,0
14002958,1,1.5,1.0,36.0,0.0,13.0,1,19,0,False,False,False,False,6.237193911251047,22.0,0,1,0,1,1,0,0,1,0,0
14003163,2,1.0,1.0,19.0,100.0,19.0,1,2,1,False,False,True,False,5.756871571883808,22.0,0,1,1,0,1,0,1,0,0,0
14003724,2,1.0,1.0,10.0,90.0,0.0,1,1,0,False,False,False,True,4.503831152266092,10.0,0,1,1,0,1,1,0,0,0,0
14005082,2,1.0,1.0,20.0,0.0,0.0,1,2,0,False,False,False,True,4.898587688102301,22.0,0,1,1,0,1,0,0,1,0,0
14006084,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,5.898355086313244,10.0,0,1,1,0,1,1,0,0,0,0
14006604,2,1.0,1.0,80.0,500.0,0.0,1,10,0,False,False,False,False,6.732743724618492,20.0,0,1,1,0,1,0,0,1,0,0
14007310,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,6.620130898796979,22.0,0,1,1,0,1,1,0,0,0,0
14009998,1,1.0,1.0,0.0,100.0,0.0,1,2,0,False,False,False,False,4.145970761618412,16.0,0,1,1,0,1,0,1,0,0,0
14010313,2,1.5,1.0,15.0,150.0,0.0,1,1,1,False,False,False,False,1.3897862463700628,22.0,0,1,0,1,1,0,0,1,0,0
14010515,2,1.0,1.0,40.0,200.0,0.0,1,1,0,False,False,False,False,4.278537242724399,22.0,0,1,1,0,1,1,0,0,0,0
14010816,5,1.0,2.0,20.0,150.0,0.0,1,4,0,False,False,False,False,4.312481169860101,22.0,0,1,1,0,1,1,0,0,0,0
14012053,2,1.0,1.0,7.0,0.0,21.0,1,1,0,False,False,True,True,5.102444535387029,22.0,0,1,1,0,1,1,0,0,0,0
14015930,2,1.0,1.0,90.0,800.0,10.0,3,30,0,False,False,False,False,8.053690497846105,54.0,0,1,1,0,1,1,0,0,0,0
14017708,2,1.0,1.0,10.0,0.0,0.0,1,4,0,False,False,False,False,3.136315823915243,22.0,0,1,1,0,1,0,1,0,0,0
14018207,4,1.5,2.0,40.0,300.0,30.0,2,2,0,False,False,True,False,3.7368817777659507,22.0,0,1,1,0,1,0,0,1,0,0
14023233,2,1.0,1.0,0.0,100.0,0.0,1,2,0,False,False,False,False,2.675256528431823,15.0,0,1,1,0,1,0,1,0,0,0
14023450,2,1.0,1.0,0.0,0.0,0.0,1,6,0,False,False,False,True,1.256666236917012,22.0,0,1,1,0,1,1,0,0,0,0
14023540,2,1.0,1.0,45.0,200.0,25.0,1,3,1,False,False,True,False,3.9275071180987875,22.0,0,1,0,1,1,0,0,1,0,0
14023636,2,1.0,1.0,20.0,200.0,20.0,1,2,0,False,False,False,False,5.7078058888362415,22.0,0,1,0,1,1,1,0,0,0,0
14025224,2,1.0,1.0,0.0,0.0,0.0,1,4,0,False,False,False,False,3.480797576739463,22.0,0,1,0,1,1,1,0,0,0,0
14025422,6,1.0,2.0,80.0,500.0,0.0,1,2,1,False,False,True,False,3.316922690454548,10.0,0,1,0,1,1,0,0,1,0,0
14026261,2,1.0,0.0,0.0,500.0,16.0,1,3,1,False,False,False,True,3.405831166262764,15.0,0,1,1,0,1,1,0,0,0,0
14027959,3,1.0,1.0,35.0,0.0,0.0,1,4,0,False,False,True,True,4.618701825738905,22.0,0,1,1,0,1,0,0,1,0,0
14031941,2,1.0,1.0,30.0,0.0,10.0,1,14,0,False,False,False,False,1.8982680894592454,22.0,0,1,1,0,1,0,1,0,0,0
14032171,2,1.0,1.0,40.0,400.0,20.0,1,2,0,False,False,False,True,5.497359642584413,15.0,0,1,1,0,1,0,1,0,0,0
14033349,1,1.0,1.0,0.0,0.0,0.0,1,20,0,False,False,False,True,3.079944824833312,22.0,0,1,1,0,1,1,0,0,0,0
14033457,2,1.0,1.0,0.0,0.0,14.0,1,3,0,False,False,False,False,4.624345256449123,14.0,0,1,1,0,1,0,1,0,0,0
14033738,2,1.0,1.0,0.0,0.0,10.0,1,2,0,False,False,True,True,4.820372019239686,22.0,0,1,1,0,1,1,0,0,0,0
14034025,2,1.0,1.0,0.0,100.0,15.0,1,21,0,False,False,False,False,3.3100915297701463,22.0,0,1,0,1,1,1,0,0,0,0
14034460,2,1.0,1.0,15.0,400.0,20.0,1,2,0,False,False,False,False,1.2027346365962974,110.0,0,1,1,0,1,0,0,1,0,0
14035368,4,1.0,2.0,25.0,500.0,10.0,1,5,0,False,False,False,False,3.1570654410058543,22.0,0,1,1,0,1,0,0,1,0,0
14035722,2,1.0,1.0,20.0,150.0,10.0,1,5,0,False,False,False,False,3.4589256422768018,22.0,0,1,1,0,1,1,0,0,0,0
14038317,2,1.0,1.0,10.0,0.0,0.0,1,1,0,False,False,False,True,2.5831881582706253,22.0,0,1,1,0,1,1,0,0,0,0
14038502,2,1.0,1.0,0.0,0.0,40.0,2,4,0,False,False,False,False,4.08953928375372,22.0,0,1,0,1,1,0,1,0,0,0
14038647,2,1.0,1.0,30.0,0.0,15.0,1,1,0,False,False,False,False,2.4174625034869246,22.0,0,1,1,0,1,1,0,0,0,0
14039547,4,1.0,2.0,0.0,0.0,0.0,1,7,0,False,False,False,False,2.370461380521992,10.0,0,1,1,0,1,1,0,0,0,0
14042636,2,1.0,1.0,0.0,100.0,0.0,1,14,0,False,False,False,True,8.29045445023465,22.0,0,1,1,0,1,1,0,0,0,0
14044196,1,3.0,1.0,40.0,200.0,0.0,1,14,0,False,False,False,False,1.2314072568983079,22.0,0,1,1,0,1,1,0,0,0,0
